season_id,team_id_home,team_abbreviation_home,team_name_home,game_id,game_date,matchup_home,team_id_away,team_abbreviation_away,team_name_away,matchup_away,fgm_home_cumulative_mean,fga_home_cumulative_mean,fg_pct_home_cumulative_mean,fg3m_home_cumulative_mean,fg3a_home_cumulative_mean,fg3_pct_home_cumulative_mean,ftm_home_cumulative_mean,fta_home_cumulative_mean,ft_pct_home_cumulative_mean,oreb_home_cumulative_mean,dreb_home_cumulative_mean,reb_home_cumulative_mean,ast_home_cumulative_mean,stl_home_cumulative_mean,blk_home_cumulative_mean,tov_home_cumulative_mean,pf_home_cumulative_mean,pts_home_cumulative_mean,plus_minus_home_cumulative_mean,fgm_away_cumulative_mean,fga_away_cumulative_mean,fg_pct_away_cumulative_mean,fg3m_away_cumulative_mean,fg3a_away_cumulative_mean,fg3_pct_away_cumulative_mean,ftm_away_cumulative_mean,fta_away_cumulative_mean,ft_pct_away_cumulative_mean,oreb_away_cumulative_mean,dreb_away_cumulative_mean,reb_away_cumulative_mean,ast_away_cumulative_mean,stl_away_cumulative_mean,blk_away_cumulative_mean,tov_away_cumulative_mean,pf_away_cumulative_mean,pts_away_cumulative_mean,plus_minus_away_cumulative_mean,total
22021,1610612749,MIL,Milwaukee Bucks,22100001,2021-10-19,MIL vs. BKN,1610612751,BKN,Brooklyn Nets,BKN @ MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0
22021,1610612747,LAL,Los Angeles Lakers,22100002,2021-10-19,LAL vs. GSW,1610612744,GSW,Golden State Warriors,GSW @ LAL,48.0,105.0,0.457,17.0,45.0,0.378,14.0,18.0,0.778,13.0,41.0,54.0,25.0,8.0,9.0,8.0,19.0,127.0,23.0,37.0,84.0,0.44,17.0,32.0,0.531,13.0,23.0,0.565,5.0,39.0,44.0,19.0,3.0,9.0,13.0,17.0,104.0,-23.0,235.0
22021,1610612757,POR,Portland Trail Blazers,22100013,2021-10-20,POR vs. SAC,1610612758,SAC,Sacramento Kings,SAC @ POR,46.5,100.0,0.4655,16.0,43.5,0.3675,11.5,18.5,0.626,9.0,40.5,49.5,23.0,7.5,6.5,13.0,22.0,120.5,8.0,39.0,88.5,0.4405,15.5,35.5,0.445,19.0,26.5,0.699,7.0,40.0,47.0,24.5,6.0,5.5,15.0,17.5,112.5,-8.0,245.0
22021,1610612756,PHX,Phoenix Suns,22100012,2021-10-20,PHX vs. DEN,1610612743,DEN,Denver Nuggets,DEN @ PHX,46.0,97.66666666666667,0.4716666666666667,14.666666666666666,40.666666666666664,0.35933333333333334,14.0,19.666666666666668,0.7053333333333334,9.0,40.333333333333336,49.333333333333336,23.666666666666668,6.666666666666667,6.0,13.0,22.0,120.66666666666667,4.333333333333333,40.0,89.66666666666667,0.446,16.0,37.333333333333336,0.435,20.333333333333332,27.333333333333332,0.7303333333333333,7.0,38.666666666666664,45.666666666666664,24.333333333333332,6.0,5.0,13.333333333333334,19.0,116.33333333333333,-4.333333333333333,208.0
22021,1610612750,MIN,Minnesota Timberwolves,22100008,2021-10-20,MIN vs. HOU,1610612745,HOU,Houston Rockets,HOU @ MIN,43.5,95.0,0.45725,14.5,39.75,0.364,13.5,19.0,0.7055,9.5,38.75,48.25,23.5,7.25,5.25,14.25,21.0,115.0,0.25,41.0,88.0,0.467,16.25,37.75,0.43525,16.5,22.75,0.68675,6.75,39.0,45.75,24.5,6.75,4.0,14.75,19.25,114.75,-0.25,230.0
22021,1610612766,CHA,Charlotte Hornets,22100003,2021-10-20,CHA vs. IND,1610612754,IND,Indiana Pacers,IND @ CHA,43.2,93.4,0.4624,14.8,39.4,0.3754,15.6,21.4,0.7192000000000001,10.2,37.6,47.8,24.0,9.4,6.6,15.0,21.2,116.8,3.8,40.8,88.0,0.4646,15.2,36.8,0.41479999999999995,16.2,22.6,0.6858000000000001,7.8,37.0,44.8,23.8,8.0,3.8,16.6,20.4,113.0,-3.8,245.0
22021,1610612763,MEM,Memphis Grizzlies,22100007,2021-10-20,MEM vs. CLE,1610612739,CLE,Cleveland Cavaliers,CLE @ MEM,43.666666666666664,95.66666666666667,0.457,14.5,38.0,0.38266666666666665,16.0,22.333333333333332,0.7105,10.5,37.0,47.5,24.833333333333332,9.333333333333334,6.333333333333333,13.833333333333334,21.166666666666668,117.83333333333333,3.3333333333333335,41.0,88.33333333333333,0.465,15.5,38.5,0.40599999999999997,17.0,22.833333333333332,0.7173333333333334,7.833333333333333,38.0,45.833333333333336,24.666666666666668,7.0,4.833333333333333,16.666666666666668,21.0,114.5,-3.3333333333333335,253.0
22021,1610612762,UTA,Utah Jazz,22100011,2021-10-20,UTA vs. OKC,1610612760,OKC,Oklahoma City Thunder,OKC @ UTA,45.0,96.28571428571429,0.46742857142857147,14.428571428571429,37.285714285714285,0.3885714285714285,15.428571428571429,20.857142857142858,0.7518571428571429,10.857142857142858,37.42857142857143,48.285714285714285,25.285714285714285,9.142857142857142,6.571428571428571,13.571428571428571,20.285714285714285,119.85714285714286,4.428571428571429,41.857142857142854,89.0,0.4707142857142857,15.285714285714286,38.42857142857143,0.4005714285714285,16.428571428571427,22.142857142857142,0.718,7.714285714285714,36.714285714285715,44.42857142857143,26.571428571428573,6.857142857142857,4.857142857142857,15.857142857142858,20.428571428571427,115.42857142857143,-4.428571428571429,193.0
22021,1610612759,SAS,San Antonio Spurs,22100010,2021-10-20,SAS vs. ORL,1610612753,ORL,Orlando Magic,ORL @ SAS,44.375,95.625,0.464,14.375,38.5,0.37725,15.125,20.125,0.76625,11.0,37.875,48.875,24.375,8.75,6.375,13.125,20.125,118.25,6.5,40.875,89.25,0.458625,14.25,38.0,0.3755,15.75,21.625,0.7046250000000001,8.625,36.5,45.125,25.625,6.5,4.5,15.75,19.75,111.75,-6.5,220.0
22021,1610612752,NYK,New York Knicks,22100005,2021-10-20,NYK vs. BOS,1610612738,BOS,Boston Celtics,BOS @ NYK,44.888888888888886,95.88888888888889,0.46799999999999997,14.222222222222221,37.55555555555556,0.3834444444444445,14.777777777777779,19.88888888888889,0.7552222222222222,11.222222222222221,37.0,48.22222222222222,25.22222222222222,8.666666666666666,6.0,12.555555555555555,20.333333333333332,118.77777777777777,8.666666666666666,40.22222222222222,88.88888888888889,0.45288888888888895,13.666666666666666,37.0,0.36822222222222223,16.0,21.77777777777778,0.7133333333333334,9.11111111111111,35.888888888888886,45.0,24.666666666666668,6.444444444444445,4.666666666666667,15.777777777777779,19.77777777777778,110.11111111111111,-8.666666666666666,272.0
22021,1610612740,NOP,New Orleans Pelicans,22100009,2021-10-20,NOP vs. PHI,1610612755,PHI,Philadelphia 76ers,PHI @ NOP,45.5,96.8,0.46980000000000005,14.5,38.3,0.38289999999999996,15.2,20.6,0.7501,10.8,38.1,48.9,25.4,8.7,6.4,13.2,20.5,120.7,8.2,41.0,91.7,0.4486,14.4,39.0,0.36819999999999997,16.1,21.9,0.7159,9.7,36.4,46.1,25.6,7.1,5.1,16.0,20.2,112.5,-8.2,214.0
22021,1610612765,DET,Detroit Pistons,22100004,2021-10-20,DET vs. CHI,1610612741,CHI,Chicago Bulls,CHI @ DET,44.90909090909091,96.45454545454545,0.4651818181818182,14.363636363636363,37.54545454545455,0.38745454545454544,14.363636363636363,19.545454545454547,0.7425454545454545,10.727272727272727,37.72727272727273,48.45454545454545,25.636363636363637,8.363636363636363,6.363636363636363,13.272727272727273,20.09090909090909,118.54545454545455,5.636363636363637,41.27272727272727,91.0909090909091,0.45490909090909093,14.272727272727273,37.72727272727273,0.382,16.09090909090909,21.727272727272727,0.7235454545454545,9.363636363636363,36.81818181818182,46.18181818181818,25.454545454545453,7.2727272727272725,5.090909090909091,15.727272727272727,19.363636363636363,112.9090909090909,-5.636363636363637,182.0
22021,1610612761,TOR,Toronto Raptors,22100006,2021-10-20,TOR vs. WAS,1610612764,WAS,Washington Wizards,WAS @ TOR,44.166666666666664,95.91666666666667,0.45975000000000005,13.666666666666666,36.75,0.373,14.0,19.0,0.7447499999999999,10.75,37.583333333333336,48.333333333333336,24.916666666666668,8.25,6.25,13.583333333333334,19.75,116.0,4.666666666666667,40.916666666666664,90.66666666666667,0.45283333333333337,13.666666666666666,36.5,0.3755,15.833333333333334,21.166666666666668,0.7355,9.333333333333334,37.0,46.333333333333336,24.833333333333332,7.333333333333333,5.083333333333333,15.833333333333334,19.333333333333332,111.33333333333333,-4.666666666666667,181.0
22021,1610612737,ATL,Atlanta Hawks,22100014,2021-10-21,ATL vs. DAL,1610612742,DAL,Dallas Mavericks,DAL @ ATL,43.07692307692308,96.0,0.4481538461538461,13.153846153846153,36.53846153846154,0.36015384615384616,14.153846153846153,19.23076923076923,0.7433846153846153,11.384615384615385,37.38461538461539,48.76923076923077,24.076923076923077,8.384615384615385,6.076923076923077,14.0,19.846153846153847,113.46153846153847,3.1538461538461537,40.53846153846154,89.92307692307692,0.4521538461538462,13.0,35.76923076923077,0.3608461538461538,16.23076923076923,21.53846153846154,0.7410769230769231,9.153846153846153,37.53846153846154,46.69230769230769,24.46153846153846,7.846153846153846,5.3076923076923075,16.307692307692307,19.153846153846153,110.3076923076923,-3.1538461538461537,200.0
22021,1610612744,GSW,Golden State Warriors,22100016,2021-10-21,GSW vs. LAC,1610612746,LAC,LA Clippers,LAC @ GSW,43.214285714285715,95.85714285714286,0.45035714285714284,13.285714285714286,36.42857142857143,0.36507142857142855,13.714285714285714,18.5,0.7537857142857144,11.0,38.214285714285715,49.214285714285715,24.571428571428573,8.357142857142858,6.285714285714286,13.928571428571429,19.571428571428573,113.42857142857143,4.785714285714286,39.857142857142854,90.14285714285714,0.44364285714285717,13.0,36.285714285714285,0.35664285714285715,15.928571428571429,20.928571428571427,0.7540714285714286,9.214285714285714,37.714285714285715,46.92857142857143,23.857142857142858,7.785714285714286,5.142857142857143,16.214285714285715,19.285714285714285,108.64285714285714,-4.785714285714286,228.0
